starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	32
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	39
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	39
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	39
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	40
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	39
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	39
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	39
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	40
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	40
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	40
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	40
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:31 2017	1485018031	0	49	49	40
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	32
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	49	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	49	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	49	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	32
Sat Jan 21 14:00:33 2017	1485018033	0	49	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	32
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	32
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	32
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	36
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	32
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	36
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:31 2017	1485018031	0	50	50	28
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	38
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	38
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	38
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	49	50	36
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	38
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	38
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	38
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	38
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	33
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	37
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:32 2017	1485018032	0	50	50	34
Sat Jan 21 14:00:33 2017	1485018033	0	50	50	37
