server,starttime,seconds,ctime,dtime,ttime,wait
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,33
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,33
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,33
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,33
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,33
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,33
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,33
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,30
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,38
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,38
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,38
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,38
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,38
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,30
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,35
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,34
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,35
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,47,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,47,35
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,47,48,35
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,35
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,47,48,31
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,33
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:31 2017,1485018031,1,47,48,30
Stream,Sat Jan 21 14:00:33 2017,1485018033,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,31
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:31 2017,1485018031,0,48,48,35
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
Stream,Sat Jan 21 14:00:32 2017,1485018032,0,48,48,32
